wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1138.8245,0,0.15467,3.7248e-07,55.145,55.3
1138.8345,0,0.15466,3.7249e-07,55.155,55.31
1138.8446,0,0.15466,3.725e-07,55.165,55.319
1138.8546,0,0.15467,3.7251e-07,55.174,55.329
1138.8647,0,0.15467,3.7252e-07,55.184,55.339
1138.8747,0,0.15466,3.7253e-07,55.194,55.349
1138.8847,0,0.15466,3.7254e-07,55.204,55.358
1138.8948,0,0.15467,3.7255e-07,55.213,55.368
1138.9048,0,0.15467,3.7256e-07,55.223,55.378
1138.9148,0,0.15466,3.7257e-07,55.233,55.387
1138.9249,0,0.15467,3.7258e-07,55.243,55.397
1138.9349,0,0.15467,3.7259e-07,55.252,55.407
1138.9449,0,0.15467,3.726e-07,55.262,55.417
1138.9550,0,0.15466,3.7261e-07,55.272,55.426
1138.9650,0,0.15466,3.7262e-07,55.282,55.436
1138.9751,0,0.15467,3.7263e-07,55.291,55.446
1138.9851,0,0.15467,3.7264e-07,55.301,55.456
1138.9951,0,0.15466,3.7265e-07,55.311,55.465
1139.0052,0,0.15467,3.7265e-07,55.32,55.475
1139.0152,0,0.15466,3.7266e-07,55.33,55.484
1139.0252,0,0.15467,3.7267e-07,55.339,55.494
1139.0353,0,0.15467,3.7268e-07,55.348,55.503
1139.0453,0,0.15466,3.7269e-07,55.358,55.512
1139.0553,0,0.15466,3.727e-07,55.367,55.522
1139.0654,0,0.15467,3.7271e-07,55.376,55.531
1139.0754,0,0.15467,3.7272e-07,55.386,55.54
1139.0855,0,0.15466,3.7273e-07,55.395,55.55
1139.0955,0,0.15466,3.7274e-07,55.405,55.559
1139.1055,0,0.15467,3.7274e-07,55.414,55.569
1139.1156,0,0.15467,3.7275e-07,55.423,55.578
1139.1256,0,0.15466,3.7276e-07,55.433,55.587
1139.1356,0,0.15467,3.7277e-07,55.442,55.597
1139.1457,0,0.15466,3.7278e-07,55.451,55.606
1139.1557,0,0.15467,3.7279e-07,55.461,55.615
1139.1657,0,0.15466,3.728e-07,55.47,55.625
1139.1758,0,0.15466,3.7281e-07,55.479,55.634
1139.1858,0,0.15467,3.7281e-07,55.489,55.643
1139.1958,0,0.15467,3.7282e-07,55.498,55.653
1139.2059,0,0.15466,3.7283e-07,55.507,55.662
1139.2159,0,0.15467,3.7284e-07,55.517,55.671
1139.2260,0,0.15466,3.7285e-07,55.526,55.681
1139.2360,0,0.15467,3.7286e-07,55.535,55.69
1139.2460,0,0.15467,3.7286e-07,55.545,55.699
1139.2561,0,0.15466,3.7287e-07,55.554,55.709
1139.2661,0,0.15466,3.7288e-07,55.563,55.718
1139.2761,0,0.15467,3.7289e-07,55.573,55.727
1139.2862,0,0.15467,3.729e-07,55.582,55.737
1139.2962,0,0.15466,3.729e-07,55.591,55.746
1139.3062,0,0.15467,3.7291e-07,55.601,55.755
1139.3163,0,0.15466,3.7292e-07,55.61,55.765
1139.3263,0,0.15467,3.7293e-07,55.619,55.774
1139.3364,0,0.15466,3.7293e-07,55.629,55.783
1139.3464,0,0.15467,3.7294e-07,55.638,55.793
1139.3564,0,0.15467,3.7295e-07,55.647,55.802
1139.3665,0,0.15466,3.7296e-07,55.656,55.811
1139.3765,0,0.15467,3.7297e-07,55.666,55.82
1139.3865,0,0.15466,3.7297e-07,55.675,55.83
1139.3966,0,0.15467,3.7298e-07,55.684,55.839
1139.4066,0,0.15467,3.7299e-07,55.694,55.848
1139.4166,0,0.15466,3.73e-07,55.703,55.858
1139.4267,0,0.15466,3.73e-07,55.712,55.867
1139.4367,0,0.15467,3.7301e-07,55.722,55.876
1139.4467,0,0.15466,3.7302e-07,55.731,55.886
1139.4568,0,0.15467,3.7302e-07,55.74,55.895
1139.4668,0,0.15466,3.7303e-07,55.749,55.904
1139.4769,0,0.15466,3.7304e-07,55.759,55.913
1139.4869,0,0.15467,3.7305e-07,55.768,55.923
1139.4969,0,0.15467,3.7305e-07,55.777,55.932
1139.5070,0,0.15466,3.7306e-07,55.787,55.941
1139.5170,0,0.15467,3.7307e-07,55.796,55.951
1139.5270,0,0.15466,3.7307e-07,55.805,55.96
1139.5371,0,0.15467,3.7308e-07,55.815,55.969
1139.5471,0,0.15466,3.7309e-07,55.824,55.979
1139.5571,0,0.15467,3.7309e-07,55.833,55.988
1139.5672,0,0.15467,3.731e-07,55.843,55.998
1139.5772,0,0.15466,3.7311e-07,55.852,56.007
1139.5873,0,0.15467,3.7311e-07,55.862,56.016
1139.5973,0,0.15466,3.7312e-07,55.871,56.026
1139.6073,0,0.15467,3.7312e-07,55.88,56.035
1139.6174,0,0.15467,3.7313e-07,55.89,56.044
1139.6274,0,0.15466,3.7314e-07,55.899,56.054
1139.6374,0,0.15466,3.7314e-07,55.908,56.063
1139.6475,0,0.15467,3.7315e-07,55.918,56.072
1139.6575,0,0.15467,3.7315e-07,55.927,56.082
1139.6675,0,0.15466,3.7316e-07,55.936,56.091
1139.6776,0,0.15467,3.7317e-07,55.946,56.1
1139.6876,0,0.15466,3.7317e-07,55.955,56.11
1139.6976,0,0.15467,3.7318e-07,55.964,56.119
1139.7077,0,0.15467,3.7318e-07,55.974,56.128
1139.7177,0,0.15466,3.7319e-07,55.983,56.138
