wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1217.9500,0,0.7425,5.2036e-09,107.07,107.81
1218.0000,0,0.7425,5.2037e-09,107.14,107.88
1218.0500,0,0.7425,5.2037e-09,107.21,107.96
1218.1000,0,0.7425,5.2037e-09,107.28,108.03
1218.1500,0,0.7425,5.2038e-09,107.36,108.1
1218.2000,0,0.7425,5.2038e-09,107.43,108.17
1218.2500,0,0.7425,5.2038e-09,107.5,108.24
1218.3000,0,0.7425,5.2038e-09,107.57,108.32
1218.3500,0,0.7425,5.2038e-09,107.64,108.39
1218.4000,0,0.7425,5.2038e-09,107.72,108.46
1218.4500,0,0.7425,5.2038e-09,107.79,108.53
1218.5000,0,0.7425,5.2038e-09,107.86,108.6
