wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1290.3000,0,0.7425,7.1281e-09,2555.7,2556.5
1290.9000,0,0.7425,6.8176e-09,2556.5,2557.2
1291.5000,0,0.7425,6.5073e-09,2557.1,2557.9
1292.1000,0,0.7425,6.1974e-09,2557.7,2558.5
1292.7000,0,0.7425,5.8877e-09,2558.3,2559.1
1293.3000,0,0.7425,5.5783e-09,2558.8,2559.6
1293.9000,0,0.7425,5.2693e-09,2559.3,2560.1
1294.5000,0,0.7425,4.9606e-09,2559.7,2560.5
1295.1000,0,0.7425,4.6522e-09,2560.1,2560.9
1295.7000,0,0.7425,4.3443e-09,2560.5,2561.2
1296.3000,0,0.7425,4.0367e-09,2560.7,2561.5
1296.9000,0,0.7425,3.7298e-09,2561,2561.7
1297.5000,0,0.7425,3.4281e-09,2561.1,2561.9
1298.1000,0,0.7425,3.1515e-09,2561.3,2562
1298.7000,0,0.7425,1.2057,2561.3,2563.3
1299.3000,0,0.7425,9.1182,2561.4,2571.3
1299.9000,0,0.7425,14.395,2561.4,2576.5
1300.5000,0,0.7425,15.073,2560.9,2576.7
1301.1000,0,0.7425,15.073,2560.3,2576.1
1301.7000,0,0.7425,15.073,2559.6,2575.4
1302.3000,0,0.7425,15.073,2558.9,2574.7
1302.9000,0,0.7425,15.073,2558.1,2573.9
1303.5000,0,0.7425,15.073,2557.3,2573.1
1304.1000,0,0.7425,13.868,2556.4,2571
1304.7000,0,0.7425,5.9552,2555.5,2562.2
1305.3000,0,0.7425,0.67851,2554.6,2556
1305.9000,0,0.7425,2.2099e-09,2553.5,2554.3
1306.5000,0,0.7425,2.2159e-09,2552.5,2553.2
1307.1000,0,0.7425,2.2219e-09,2551.4,2552.1
1307.7000,0,0.7425,2.2278e-09,2550.2,2551
1308.3000,0,0.7425,2.2336e-09,2549,2549.8
1308.9000,0,0.7425,2.2394e-09,2547.8,2548.5
1309.5000,0,0.7425,2.2451e-09,2546.5,2547.2
1310.1000,0,0.7425,2.2508e-09,2545.1,2545.9
1310.7000,0,0.7425,2.2563e-09,2543.7,2544.5
1311.3000,0,0.7425,2.2619e-09,2542.3,2543
1311.9000,0,0.7425,2.2673e-09,2540.8,2541.5
1312.5000,0,0.7425,2.2727e-09,2539.3,2540
1313.1000,0,0.7425,2.278e-09,2537.7,2538.4
1313.7000,0,0.7425,2.2833e-09,2536,2536.8
1314.3000,0,0.7425,2.2885e-09,2534.4,2535.1
1314.9000,0,0.7425,2.2937e-09,2532.6,2533.4
1315.5000,0,0.7425,2.2987e-09,2530.8,2531.6
1316.1000,0,0.7425,2.3038e-09,2529,2529.8
1316.7000,0,0.7425,2.3087e-09,2527.2,2527.9
1317.3000,0,0.7425,2.3136e-09,2525.2,2526
1317.9000,0,0.7425,2.3185e-09,2523.3,2524
1318.5000,0,0.7425,2.3237e-09,2521.3,2522
1319.1000,0,0.7425,2.3289e-09,2519.2,2520
1319.7000,0,0.7425,2.3344e-09,2517.1,2517.8
1320.3000,0,0.7425,2.34e-09,2515,2515.7
1320.9000,0,0.7425,2.3458e-09,2512.8,2513.5
1321.5000,0,0.7425,2.3518e-09,2510.4,2511.2
1322.1000,0,0.7425,2.3579e-09,2507.8,2508.5
1322.7000,0,0.7425,2.3641e-09,2505.1,2505.8
1323.3000,0,0.7425,2.3705e-09,2502.3,2503
1323.9000,0,0.7425,2.3767e-09,2499.5,2500.2
1324.5000,0,0.7425,2.3829e-09,2496.6,2497.3
1325.1000,0,0.7425,2.389e-09,2493.7,2494.4
1325.7000,0,0.7425,2.395e-09,2490.7,2491.5
1326.3000,0,0.7425,2.401e-09,2487.7,2488.5
1326.9000,0,0.7425,2.4069e-09,2484.7,2485.4
1327.5000,0,0.7425,2.4127e-09,2481.6,2482.3
